GL_Account_ID,GL_Account_No,Account_Name,Account_Type,Account_Category,Cost_Center_ID,Parent_Account,Currency,Normal_Balance,Financial_Statement,Is_Posting_Allowed,Tax_Code,Status,Created_Date,Notes
GL-001377,541377,Quality Expense 1377,Expense,Quality,CC-00377,GL-000011,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001378,551378,Warehouse Expense 1378,Expense,Warehouse,CC-00378,GL-000012,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001379,561379,Sales Expense 1379,Expense,Sales,CC-00379,GL-000013,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001380,571380,Administrative Expense 1380,Expense,Administration,CC-00380,GL-000014,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001381,101381,Cash 1381,Asset,Current Asset,CC-00381,GL-000015,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001382,111382,Accounts Receivable 1382,Asset,Current Asset,CC-00382,GL-000001,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001383,121383,Inventory 1383,Asset,Current Asset,CC-00383,GL-000002,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001384,131384,Fixed Assets 1384,Asset,Non Current Asset,CC-00384,GL-000003,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001385,201385,Accounts Payable 1385,Liability,Current Liability,CC-00385,GL-000004,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001386,301386,Equity 1386,Equity,Equity,CC-00386,GL-000005,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001387,401387,Sales Revenue 1387,Revenue,Operating Revenue,CC-00387,GL-000006,USD,Credit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001388,501388,Cost of Goods Sold 1388,Expense,COGS,CC-00388,GL-000007,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001389,511389,Production Cost 1389,Expense,Manufacturing,CC-00389,GL-000008,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001390,521390,Maintenance Expense 1390,Expense,Maintenance,CC-00390,GL-000009,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001391,531391,Utilities Expense 1391,Expense,Utilities,CC-00391,GL-000010,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001392,541392,Quality Expense 1392,Expense,Quality,CC-00392,GL-000011,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001393,551393,Warehouse Expense 1393,Expense,Warehouse,CC-00393,GL-000012,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001394,561394,Sales Expense 1394,Expense,Sales,CC-00394,GL-000013,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001395,571395,Administrative Expense 1395,Expense,Administration,CC-00395,GL-000014,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001396,101396,Cash 1396,Asset,Current Asset,CC-00396,GL-000015,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-001397,111397,Accounts Receivable 1397,Asset,Current Asset,CC-00397,GL-000001,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-001398,121398,Inventory 1398,Asset,Current Asset,CC-00398,GL-000002,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001399,131399,Fixed Assets 1399,Asset,Non Current Asset,CC-00399,GL-000003,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001400,201400,Accounts Payable 1400,Liability,Current Liability,CC-00400,GL-000004,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001401,301401,Equity 1401,Equity,Equity,CC-00401,GL-000005,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-001402,401402,Sales Revenue 1402,Revenue,Operating Revenue,CC-00402,GL-000006,USD,Credit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001403,501403,Cost of Goods Sold 1403,Expense,COGS,CC-00403,GL-000007,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001404,511404,Production Cost 1404,Expense,Manufacturing,CC-00404,GL-000008,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001405,521405,Maintenance Expense 1405,Expense,Maintenance,CC-00405,GL-000009,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001406,531406,Utilities Expense 1406,Expense,Utilities,CC-00406,GL-000010,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001407,541407,Quality Expense 1407,Expense,Quality,CC-00407,GL-000011,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001408,551408,Warehouse Expense 1408,Expense,Warehouse,CC-00408,GL-000012,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001409,561409,Sales Expense 1409,Expense,Sales,CC-00409,GL-000013,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001410,571410,Administrative Expense 1410,Expense,Administration,CC-00410,GL-000014,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001411,101411,Cash 1411,Asset,Current Asset,CC-00411,GL-000015,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001412,111412,Accounts Receivable 1412,Asset,Current Asset,CC-00412,GL-000001,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001413,121413,Inventory 1413,Asset,Current Asset,CC-00413,GL-000002,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001414,131414,Fixed Assets 1414,Asset,Non Current Asset,CC-00414,GL-000003,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-001415,201415,Accounts Payable 1415,Liability,Current Liability,CC-00415,GL-000004,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-001416,301416,Equity 1416,Equity,Equity,CC-00416,GL-000005,USD,Credit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-001417,401417,Sales Revenue 1417,Revenue,Operating Revenue,CC-00417,GL-000006,USD,Credit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001418,501418,Cost of Goods Sold 1418,Expense,COGS,CC-00418,GL-000007,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001419,511419,Production Cost 1419,Expense,Manufacturing,CC-00419,GL-000008,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001420,521420,Maintenance Expense 1420,Expense,Maintenance,CC-00420,GL-000009,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001421,531421,Utilities Expense 1421,Expense,Utilities,CC-00421,GL-000010,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001422,541422,Quality Expense 1422,Expense,Quality,CC-00422,GL-000011,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001423,551423,Warehouse Expense 1423,Expense,Warehouse,CC-00423,GL-000012,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001424,561424,Sales Expense 1424,Expense,Sales,CC-00424,GL-000013,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001425,571425,Administrative Expense 1425,Expense,Administration,CC-00425,GL-000014,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001426,101426,Cash 1426,Asset,Current Asset,CC-00426,GL-000015,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001427,111427,Accounts Receivable 1427,Asset,Current Asset,CC-00427,GL-000001,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001428,121428,Inventory 1428,Asset,Current Asset,CC-00428,GL-000002,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-001429,131429,Fixed Assets 1429,Asset,Non Current Asset,CC-00429,GL-000003,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001430,201430,Accounts Payable 1430,Liability,Current Liability,CC-00430,GL-000004,USD,Credit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001431,301431,Equity 1431,Equity,Equity,CC-00431,GL-000005,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001432,401432,Sales Revenue 1432,Revenue,Operating Revenue,CC-00432,GL-000006,USD,Credit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001433,501433,Cost of Goods Sold 1433,Expense,COGS,CC-00433,GL-000007,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001434,511434,Production Cost 1434,Expense,Manufacturing,CC-00434,GL-000008,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001435,521435,Maintenance Expense 1435,Expense,Maintenance,CC-00435,GL-000009,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001436,531436,Utilities Expense 1436,Expense,Utilities,CC-00436,GL-000010,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001437,541437,Quality Expense 1437,Expense,Quality,CC-00437,GL-000011,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001438,551438,Warehouse Expense 1438,Expense,Warehouse,CC-00438,GL-000012,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001439,561439,Sales Expense 1439,Expense,Sales,CC-00439,GL-000013,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001440,571440,Administrative Expense 1440,Expense,Administration,CC-00440,GL-000014,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001441,101441,Cash 1441,Asset,Current Asset,CC-00441,GL-000015,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-001442,111442,Accounts Receivable 1442,Asset,Current Asset,CC-00442,GL-000001,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001443,121443,Inventory 1443,Asset,Current Asset,CC-00443,GL-000002,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001444,131444,Fixed Assets 1444,Asset,Non Current Asset,CC-00444,GL-000003,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001445,201445,Accounts Payable 1445,Liability,Current Liability,CC-00445,GL-000004,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001446,301446,Equity 1446,Equity,Equity,CC-00446,GL-000005,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001447,401447,Sales Revenue 1447,Revenue,Operating Revenue,CC-00447,GL-000006,USD,Credit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001448,501448,Cost of Goods Sold 1448,Expense,COGS,CC-00448,GL-000007,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001449,511449,Production Cost 1449,Expense,Manufacturing,CC-00449,GL-000008,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001450,521450,Maintenance Expense 1450,Expense,Maintenance,CC-00450,GL-000009,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001451,531451,Utilities Expense 1451,Expense,Utilities,CC-00451,GL-000010,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001452,541452,Quality Expense 1452,Expense,Quality,CC-00452,GL-000011,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001453,551453,Warehouse Expense 1453,Expense,Warehouse,CC-00453,GL-000012,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001454,561454,Sales Expense 1454,Expense,Sales,CC-00454,GL-000013,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001455,571455,Administrative Expense 1455,Expense,Administration,CC-00455,GL-000014,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001456,101456,Cash 1456,Asset,Current Asset,CC-00456,GL-000015,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001457,111457,Accounts Receivable 1457,Asset,Current Asset,CC-00457,GL-000001,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001458,121458,Inventory 1458,Asset,Current Asset,CC-00458,GL-000002,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-001459,131459,Fixed Assets 1459,Asset,Non Current Asset,CC-00459,GL-000003,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001460,201460,Accounts Payable 1460,Liability,Current Liability,CC-00460,GL-000004,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001461,301461,Equity 1461,Equity,Equity,CC-00461,GL-000005,USD,Credit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001462,401462,Sales Revenue 1462,Revenue,Operating Revenue,CC-00462,GL-000006,USD,Credit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001463,501463,Cost of Goods Sold 1463,Expense,COGS,CC-00463,GL-000007,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001464,511464,Production Cost 1464,Expense,Manufacturing,CC-00464,GL-000008,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001465,521465,Maintenance Expense 1465,Expense,Maintenance,CC-00465,GL-000009,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001466,531466,Utilities Expense 1466,Expense,Utilities,CC-00466,GL-000010,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001467,541467,Quality Expense 1467,Expense,Quality,CC-00467,GL-000011,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001468,551468,Warehouse Expense 1468,Expense,Warehouse,CC-00468,GL-000012,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001469,561469,Sales Expense 1469,Expense,Sales,CC-00469,GL-000013,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001470,571470,Administrative Expense 1470,Expense,Administration,CC-00470,GL-000014,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001471,101471,Cash 1471,Asset,Current Asset,CC-00471,GL-000015,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001472,111472,Accounts Receivable 1472,Asset,Current Asset,CC-00472,GL-000001,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-001473,121473,Inventory 1473,Asset,Current Asset,CC-00473,GL-000002,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001474,131474,Fixed Assets 1474,Asset,Non Current Asset,CC-00474,GL-000003,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001475,201475,Accounts Payable 1475,Liability,Current Liability,CC-00475,GL-000004,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001476,301476,Equity 1476,Equity,Equity,CC-00476,GL-000005,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001477,401477,Sales Revenue 1477,Revenue,Operating Revenue,CC-00477,GL-000006,USD,Credit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001478,501478,Cost of Goods Sold 1478,Expense,COGS,CC-00478,GL-000007,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001479,511479,Production Cost 1479,Expense,Manufacturing,CC-00479,GL-000008,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001480,521480,Maintenance Expense 1480,Expense,Maintenance,CC-00480,GL-000009,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001481,531481,Utilities Expense 1481,Expense,Utilities,CC-00481,GL-000010,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001482,541482,Quality Expense 1482,Expense,Quality,CC-00482,GL-000011,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001483,551483,Warehouse Expense 1483,Expense,Warehouse,CC-00483,GL-000012,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001484,561484,Sales Expense 1484,Expense,Sales,CC-00484,GL-000013,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001485,571485,Administrative Expense 1485,Expense,Administration,CC-00485,GL-000014,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001486,101486,Cash 1486,Asset,Current Asset,CC-00486,GL-000015,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001487,111487,Accounts Receivable 1487,Asset,Current Asset,CC-00487,GL-000001,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-001488,121488,Inventory 1488,Asset,Current Asset,CC-00488,GL-000002,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001489,131489,Fixed Assets 1489,Asset,Non Current Asset,CC-00489,GL-000003,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001490,201490,Accounts Payable 1490,Liability,Current Liability,CC-00490,GL-000004,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001491,301491,Equity 1491,Equity,Equity,CC-00491,GL-000005,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001492,401492,Sales Revenue 1492,Revenue,Operating Revenue,CC-00492,GL-000006,USD,Credit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001493,501493,Cost of Goods Sold 1493,Expense,COGS,CC-00493,GL-000007,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001494,511494,Production Cost 1494,Expense,Manufacturing,CC-00494,GL-000008,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001495,521495,Maintenance Expense 1495,Expense,Maintenance,CC-00495,GL-000009,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001496,531496,Utilities Expense 1496,Expense,Utilities,CC-00496,GL-000010,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001497,541497,Quality Expense 1497,Expense,Quality,CC-00497,GL-000011,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001498,551498,Warehouse Expense 1498,Expense,Warehouse,CC-00498,GL-000012,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001499,561499,Sales Expense 1499,Expense,Sales,CC-00499,GL-000013,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001500,571500,Administrative Expense 1500,Expense,Administration,CC-00500,GL-000014,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001501,101501,Cash 1501,Asset,Current Asset,CC-00501,GL-000015,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001502,111502,Accounts Receivable 1502,Asset,Current Asset,CC-00502,GL-000001,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001503,121503,Inventory 1503,Asset,Current Asset,CC-00503,GL-000002,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001504,131504,Fixed Assets 1504,Asset,Non Current Asset,CC-00504,GL-000003,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001505,201505,Accounts Payable 1505,Liability,Current Liability,CC-00505,GL-000004,USD,Credit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001506,301506,Equity 1506,Equity,Equity,CC-00506,GL-000005,USD,Credit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001507,401507,Sales Revenue 1507,Revenue,Operating Revenue,CC-00507,GL-000006,USD,Credit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001508,501508,Cost of Goods Sold 1508,Expense,COGS,CC-00508,GL-000007,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001509,511509,Production Cost 1509,Expense,Manufacturing,CC-00509,GL-000008,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001510,521510,Maintenance Expense 1510,Expense,Maintenance,CC-00510,GL-000009,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001511,531511,Utilities Expense 1511,Expense,Utilities,CC-00511,GL-000010,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001512,541512,Quality Expense 1512,Expense,Quality,CC-00512,GL-000011,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001513,551513,Warehouse Expense 1513,Expense,Warehouse,CC-00513,GL-000012,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001514,561514,Sales Expense 1514,Expense,Sales,CC-00514,GL-000013,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001515,571515,Administrative Expense 1515,Expense,Administration,CC-00515,GL-000014,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001516,101516,Cash 1516,Asset,Current Asset,CC-00516,GL-000015,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001517,111517,Accounts Receivable 1517,Asset,Current Asset,CC-00517,GL-000001,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-001518,121518,Inventory 1518,Asset,Current Asset,CC-00518,GL-000002,USD,Debit,Balance Sheet,Yes,TX0,Active,2020-01-01,
GL-001519,131519,Fixed Assets 1519,Asset,Non Current Asset,CC-00519,GL-000003,USD,Debit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001520,201520,Accounts Payable 1520,Liability,Current Liability,CC-00520,GL-000004,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001521,301521,Equity 1521,Equity,Equity,CC-00521,GL-000005,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001522,401522,Sales Revenue 1522,Revenue,Operating Revenue,CC-00522,GL-000006,USD,Credit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001523,501523,Cost of Goods Sold 1523,Expense,COGS,CC-00523,GL-000007,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001524,511524,Production Cost 1524,Expense,Manufacturing,CC-00524,GL-000008,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001525,521525,Maintenance Expense 1525,Expense,Maintenance,CC-00525,GL-000009,USD,Debit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
GL-001526,531526,Utilities Expense 1526,Expense,Utilities,CC-00526,GL-000010,USD,Debit,Income Statement,Yes,TX14,Active,2020-01-01,
GL-001527,541527,Quality Expense 1527,Expense,Quality,CC-00527,GL-000011,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001528,551528,Warehouse Expense 1528,Expense,Warehouse,CC-00528,GL-000012,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001529,561529,Sales Expense 1529,Expense,Sales,CC-00529,GL-000013,USD,Debit,Income Statement,Yes,TX5,Active,2020-01-01,
GL-001530,571530,Administrative Expense 1530,Expense,Administration,CC-00530,GL-000014,USD,Debit,Income Statement,Yes,TX0,Active,2020-01-01,
GL-001531,101531,Cash 1531,Asset,Current Asset,CC-00531,GL-000015,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001532,111532,Accounts Receivable 1532,Asset,Current Asset,CC-00532,GL-000001,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001533,121533,Inventory 1533,Asset,Current Asset,CC-00533,GL-000002,USD,Debit,Balance Sheet,Yes,TX5,Active,2020-01-01,
GL-001534,131534,Fixed Assets 1534,Asset,Non Current Asset,CC-00534,GL-000003,USD,Debit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001535,201535,Accounts Payable 1535,Liability,Current Liability,CC-00535,GL-000004,USD,Credit,Balance Sheet,Yes,TX14,Active,2020-01-01,
GL-001536,301536,Equity 1536,Equity,Equity,CC-00536,GL-000005,USD,Credit,Balance Sheet,Yes,EXEMPT,Active,2020-01-01,
GL-001537,401537,Sales Revenue 1537,Revenue,Operating Revenue,CC-00537,GL-000006,USD,Credit,Income Statement,Yes,EXEMPT,Active,2020-01-01,
