Cost_Center_ID,Cost_Center_Code,Cost_Center_Name,Department,Parent_Cost_Center,Manager_ID,Plant,Area,Budget_Type,Annual_Budget_USD,Currency,Start_Date,End_Date,Status,Notes
CC-00815,CC-SCM-815,Supply Chain Cost Center 815,Supply Chain,CC-00005,EMP-000815,Plant-01,Tempering,CAPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00816,CC-UTL-816,Utilities Cost Center 816,Utilities,CC-00006,EMP-000816,Plant-01,Molding,Mixed,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00817,CC-SLS-817,Sales Cost Center 817,Sales,CC-00007,EMP-000817,Plant-01,Cooling,Mixed,100000,USD,2020-01-01,2025-12-31,Active,
CC-00818,CC-HR-818,Human Resources Cost Center 818,Human Resources,CC-00008,EMP-000818,Plant-01,Packaging,CAPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00819,CC-FIN-819,Finance Cost Center 819,Finance,CC-00009,EMP-000819,Plant-01,Utilities,Mixed,100000,USD,2020-01-01,2025-12-31,Active,
CC-00820,CC-ENG-820,Engineering Cost Center 820,Engineering,CC-00010,EMP-000820,Plant-01,Administration,Mixed,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00821,CC-MNT-821,Maintenance Cost Center 821,Maintenance,CC-00001,EMP-000821,Plant-01,Roasting,CAPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00822,CC-PRD-822,Production Cost Center 822,Production,CC-00002,EMP-000822,Plant-01,Mixing,Mixed,500000,USD,2020-01-01,2025-12-31,Active,
CC-00823,CC-QLT-823,Quality Cost Center 823,Quality,CC-00003,EMP-000823,Plant-01,Refining,CAPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00824,CC-WHS-824,Warehouse Cost Center 824,Warehouse,CC-00004,EMP-000824,Plant-01,Conching,CAPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00825,CC-SCM-825,Supply Chain Cost Center 825,Supply Chain,CC-00005,EMP-000825,Plant-01,Tempering,CAPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00826,CC-UTL-826,Utilities Cost Center 826,Utilities,CC-00006,EMP-000826,Plant-01,Molding,CAPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00827,CC-SLS-827,Sales Cost Center 827,Sales,CC-00007,EMP-000827,Plant-01,Cooling,Mixed,100000,USD,2020-01-01,2025-12-31,Active,
CC-00828,CC-HR-828,Human Resources Cost Center 828,Human Resources,CC-00008,EMP-000828,Plant-01,Packaging,OPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00829,CC-FIN-829,Finance Cost Center 829,Finance,CC-00009,EMP-000829,Plant-01,Utilities,OPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00830,CC-ENG-830,Engineering Cost Center 830,Engineering,CC-00010,EMP-000830,Plant-01,Administration,CAPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00831,CC-MNT-831,Maintenance Cost Center 831,Maintenance,CC-00001,EMP-000831,Plant-01,Roasting,OPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00832,CC-PRD-832,Production Cost Center 832,Production,CC-00002,EMP-000832,Plant-01,Mixing,Mixed,250000,USD,2020-01-01,2025-12-31,Active,
CC-00833,CC-QLT-833,Quality Cost Center 833,Quality,CC-00003,EMP-000833,Plant-01,Refining,Mixed,100000,USD,2020-01-01,2025-12-31,Active,
CC-00834,CC-WHS-834,Warehouse Cost Center 834,Warehouse,CC-00004,EMP-000834,Plant-01,Conching,OPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00835,CC-SCM-835,Supply Chain Cost Center 835,Supply Chain,CC-00005,EMP-000835,Plant-01,Tempering,CAPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00836,CC-UTL-836,Utilities Cost Center 836,Utilities,CC-00006,EMP-000836,Plant-01,Molding,Mixed,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00837,CC-SLS-837,Sales Cost Center 837,Sales,CC-00007,EMP-000837,Plant-01,Cooling,OPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00838,CC-HR-838,Human Resources Cost Center 838,Human Resources,CC-00008,EMP-000838,Plant-01,Packaging,OPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00839,CC-FIN-839,Finance Cost Center 839,Finance,CC-00009,EMP-000839,Plant-01,Utilities,OPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00840,CC-ENG-840,Engineering Cost Center 840,Engineering,CC-00010,EMP-000840,Plant-01,Administration,CAPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00841,CC-MNT-841,Maintenance Cost Center 841,Maintenance,CC-00001,EMP-000841,Plant-01,Roasting,Mixed,100000,USD,2020-01-01,2025-12-31,Active,
CC-00842,CC-PRD-842,Production Cost Center 842,Production,CC-00002,EMP-000842,Plant-01,Mixing,Mixed,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00843,CC-QLT-843,Quality Cost Center 843,Quality,CC-00003,EMP-000843,Plant-01,Refining,Mixed,100000,USD,2020-01-01,2025-12-31,Active,
CC-00844,CC-WHS-844,Warehouse Cost Center 844,Warehouse,CC-00004,EMP-000844,Plant-01,Conching,Mixed,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00845,CC-SCM-845,Supply Chain Cost Center 845,Supply Chain,CC-00005,EMP-000845,Plant-01,Tempering,OPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00846,CC-UTL-846,Utilities Cost Center 846,Utilities,CC-00006,EMP-000846,Plant-01,Molding,OPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00847,CC-SLS-847,Sales Cost Center 847,Sales,CC-00007,EMP-000847,Plant-01,Cooling,CAPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00848,CC-HR-848,Human Resources Cost Center 848,Human Resources,CC-00008,EMP-000848,Plant-01,Packaging,OPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00849,CC-FIN-849,Finance Cost Center 849,Finance,CC-00009,EMP-000849,Plant-01,Utilities,OPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00850,CC-ENG-850,Engineering Cost Center 850,Engineering,CC-00010,EMP-000850,Plant-01,Administration,OPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00851,CC-MNT-851,Maintenance Cost Center 851,Maintenance,CC-00001,EMP-000851,Plant-01,Roasting,OPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00852,CC-PRD-852,Production Cost Center 852,Production,CC-00002,EMP-000852,Plant-01,Mixing,OPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00853,CC-QLT-853,Quality Cost Center 853,Quality,CC-00003,EMP-000853,Plant-01,Refining,Mixed,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00854,CC-WHS-854,Warehouse Cost Center 854,Warehouse,CC-00004,EMP-000854,Plant-01,Conching,CAPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00855,CC-SCM-855,Supply Chain Cost Center 855,Supply Chain,CC-00005,EMP-000855,Plant-01,Tempering,Mixed,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00856,CC-UTL-856,Utilities Cost Center 856,Utilities,CC-00006,EMP-000856,Plant-01,Molding,CAPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00857,CC-SLS-857,Sales Cost Center 857,Sales,CC-00007,EMP-000857,Plant-01,Cooling,OPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00858,CC-HR-858,Human Resources Cost Center 858,Human Resources,CC-00008,EMP-000858,Plant-01,Packaging,CAPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00859,CC-FIN-859,Finance Cost Center 859,Finance,CC-00009,EMP-000859,Plant-01,Utilities,CAPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00860,CC-ENG-860,Engineering Cost Center 860,Engineering,CC-00010,EMP-000860,Plant-01,Administration,CAPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00861,CC-MNT-861,Maintenance Cost Center 861,Maintenance,CC-00001,EMP-000861,Plant-01,Roasting,Mixed,50000,USD,2020-01-01,2025-12-31,Active,
CC-00862,CC-PRD-862,Production Cost Center 862,Production,CC-00002,EMP-000862,Plant-01,Mixing,CAPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00863,CC-QLT-863,Quality Cost Center 863,Quality,CC-00003,EMP-000863,Plant-01,Refining,CAPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00864,CC-WHS-864,Warehouse Cost Center 864,Warehouse,CC-00004,EMP-000864,Plant-01,Conching,OPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00865,CC-SCM-865,Supply Chain Cost Center 865,Supply Chain,CC-00005,EMP-000865,Plant-01,Tempering,CAPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00866,CC-UTL-866,Utilities Cost Center 866,Utilities,CC-00006,EMP-000866,Plant-01,Molding,CAPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00867,CC-SLS-867,Sales Cost Center 867,Sales,CC-00007,EMP-000867,Plant-01,Cooling,Mixed,50000,USD,2020-01-01,2025-12-31,Active,
CC-00868,CC-HR-868,Human Resources Cost Center 868,Human Resources,CC-00008,EMP-000868,Plant-01,Packaging,OPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00869,CC-FIN-869,Finance Cost Center 869,Finance,CC-00009,EMP-000869,Plant-01,Utilities,Mixed,500000,USD,2020-01-01,2025-12-31,Active,
CC-00870,CC-ENG-870,Engineering Cost Center 870,Engineering,CC-00010,EMP-000870,Plant-01,Administration,OPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00871,CC-MNT-871,Maintenance Cost Center 871,Maintenance,CC-00001,EMP-000871,Plant-01,Roasting,OPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00872,CC-PRD-872,Production Cost Center 872,Production,CC-00002,EMP-000872,Plant-01,Mixing,CAPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00873,CC-QLT-873,Quality Cost Center 873,Quality,CC-00003,EMP-000873,Plant-01,Refining,OPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00874,CC-WHS-874,Warehouse Cost Center 874,Warehouse,CC-00004,EMP-000874,Plant-01,Conching,CAPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00875,CC-SCM-875,Supply Chain Cost Center 875,Supply Chain,CC-00005,EMP-000875,Plant-01,Tempering,Mixed,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00876,CC-UTL-876,Utilities Cost Center 876,Utilities,CC-00006,EMP-000876,Plant-01,Molding,CAPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00877,CC-SLS-877,Sales Cost Center 877,Sales,CC-00007,EMP-000877,Plant-01,Cooling,CAPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00878,CC-HR-878,Human Resources Cost Center 878,Human Resources,CC-00008,EMP-000878,Plant-01,Packaging,OPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00879,CC-FIN-879,Finance Cost Center 879,Finance,CC-00009,EMP-000879,Plant-01,Utilities,Mixed,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00880,CC-ENG-880,Engineering Cost Center 880,Engineering,CC-00010,EMP-000880,Plant-01,Administration,Mixed,500000,USD,2020-01-01,2025-12-31,Active,
CC-00881,CC-MNT-881,Maintenance Cost Center 881,Maintenance,CC-00001,EMP-000881,Plant-01,Roasting,OPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00882,CC-PRD-882,Production Cost Center 882,Production,CC-00002,EMP-000882,Plant-01,Mixing,OPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00883,CC-QLT-883,Quality Cost Center 883,Quality,CC-00003,EMP-000883,Plant-01,Refining,CAPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00884,CC-WHS-884,Warehouse Cost Center 884,Warehouse,CC-00004,EMP-000884,Plant-01,Conching,OPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00885,CC-SCM-885,Supply Chain Cost Center 885,Supply Chain,CC-00005,EMP-000885,Plant-01,Tempering,CAPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00886,CC-UTL-886,Utilities Cost Center 886,Utilities,CC-00006,EMP-000886,Plant-01,Molding,CAPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00887,CC-SLS-887,Sales Cost Center 887,Sales,CC-00007,EMP-000887,Plant-01,Cooling,Mixed,100000,USD,2020-01-01,2025-12-31,Active,
CC-00888,CC-HR-888,Human Resources Cost Center 888,Human Resources,CC-00008,EMP-000888,Plant-01,Packaging,Mixed,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00889,CC-FIN-889,Finance Cost Center 889,Finance,CC-00009,EMP-000889,Plant-01,Utilities,Mixed,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00890,CC-ENG-890,Engineering Cost Center 890,Engineering,CC-00010,EMP-000890,Plant-01,Administration,Mixed,250000,USD,2020-01-01,2025-12-31,Active,
CC-00891,CC-MNT-891,Maintenance Cost Center 891,Maintenance,CC-00001,EMP-000891,Plant-01,Roasting,Mixed,100000,USD,2020-01-01,2025-12-31,Active,
CC-00892,CC-PRD-892,Production Cost Center 892,Production,CC-00002,EMP-000892,Plant-01,Mixing,OPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00893,CC-QLT-893,Quality Cost Center 893,Quality,CC-00003,EMP-000893,Plant-01,Refining,Mixed,100000,USD,2020-01-01,2025-12-31,Active,
CC-00894,CC-WHS-894,Warehouse Cost Center 894,Warehouse,CC-00004,EMP-000894,Plant-01,Conching,CAPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00895,CC-SCM-895,Supply Chain Cost Center 895,Supply Chain,CC-00005,EMP-000895,Plant-01,Tempering,CAPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00896,CC-UTL-896,Utilities Cost Center 896,Utilities,CC-00006,EMP-000896,Plant-01,Molding,OPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00897,CC-SLS-897,Sales Cost Center 897,Sales,CC-00007,EMP-000897,Plant-01,Cooling,OPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00898,CC-HR-898,Human Resources Cost Center 898,Human Resources,CC-00008,EMP-000898,Plant-01,Packaging,Mixed,250000,USD,2020-01-01,2025-12-31,Active,
CC-00899,CC-FIN-899,Finance Cost Center 899,Finance,CC-00009,EMP-000899,Plant-01,Utilities,CAPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00900,CC-ENG-900,Engineering Cost Center 900,Engineering,CC-00010,EMP-000900,Plant-01,Administration,Mixed,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00901,CC-MNT-901,Maintenance Cost Center 901,Maintenance,CC-00001,EMP-000901,Plant-01,Roasting,Mixed,100000,USD,2020-01-01,2025-12-31,Active,
CC-00902,CC-PRD-902,Production Cost Center 902,Production,CC-00002,EMP-000902,Plant-01,Mixing,OPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00903,CC-QLT-903,Quality Cost Center 903,Quality,CC-00003,EMP-000903,Plant-01,Refining,CAPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00904,CC-WHS-904,Warehouse Cost Center 904,Warehouse,CC-00004,EMP-000904,Plant-01,Conching,CAPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00905,CC-SCM-905,Supply Chain Cost Center 905,Supply Chain,CC-00005,EMP-000905,Plant-01,Tempering,Mixed,500000,USD,2020-01-01,2025-12-31,Active,
CC-00906,CC-UTL-906,Utilities Cost Center 906,Utilities,CC-00006,EMP-000906,Plant-01,Molding,CAPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00907,CC-SLS-907,Sales Cost Center 907,Sales,CC-00007,EMP-000907,Plant-01,Cooling,CAPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00908,CC-HR-908,Human Resources Cost Center 908,Human Resources,CC-00008,EMP-000908,Plant-01,Packaging,OPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00909,CC-FIN-909,Finance Cost Center 909,Finance,CC-00009,EMP-000909,Plant-01,Utilities,Mixed,50000,USD,2020-01-01,2025-12-31,Active,
CC-00910,CC-ENG-910,Engineering Cost Center 910,Engineering,CC-00010,EMP-000910,Plant-01,Administration,CAPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00911,CC-MNT-911,Maintenance Cost Center 911,Maintenance,CC-00001,EMP-000911,Plant-01,Roasting,OPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00912,CC-PRD-912,Production Cost Center 912,Production,CC-00002,EMP-000912,Plant-01,Mixing,OPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00913,CC-QLT-913,Quality Cost Center 913,Quality,CC-00003,EMP-000913,Plant-01,Refining,OPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00914,CC-WHS-914,Warehouse Cost Center 914,Warehouse,CC-00004,EMP-000914,Plant-01,Conching,OPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00915,CC-SCM-915,Supply Chain Cost Center 915,Supply Chain,CC-00005,EMP-000915,Plant-01,Tempering,Mixed,100000,USD,2020-01-01,2025-12-31,Active,
CC-00916,CC-UTL-916,Utilities Cost Center 916,Utilities,CC-00006,EMP-000916,Plant-01,Molding,Mixed,500000,USD,2020-01-01,2025-12-31,Active,
CC-00917,CC-SLS-917,Sales Cost Center 917,Sales,CC-00007,EMP-000917,Plant-01,Cooling,Mixed,50000,USD,2020-01-01,2025-12-31,Active,
CC-00918,CC-HR-918,Human Resources Cost Center 918,Human Resources,CC-00008,EMP-000918,Plant-01,Packaging,CAPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00919,CC-FIN-919,Finance Cost Center 919,Finance,CC-00009,EMP-000919,Plant-01,Utilities,OPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00920,CC-ENG-920,Engineering Cost Center 920,Engineering,CC-00010,EMP-000920,Plant-01,Administration,OPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00921,CC-MNT-921,Maintenance Cost Center 921,Maintenance,CC-00001,EMP-000921,Plant-01,Roasting,OPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00922,CC-PRD-922,Production Cost Center 922,Production,CC-00002,EMP-000922,Plant-01,Mixing,CAPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00923,CC-QLT-923,Quality Cost Center 923,Quality,CC-00003,EMP-000923,Plant-01,Refining,Mixed,500000,USD,2020-01-01,2025-12-31,Active,
CC-00924,CC-WHS-924,Warehouse Cost Center 924,Warehouse,CC-00004,EMP-000924,Plant-01,Conching,CAPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00925,CC-SCM-925,Supply Chain Cost Center 925,Supply Chain,CC-00005,EMP-000925,Plant-01,Tempering,OPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00926,CC-UTL-926,Utilities Cost Center 926,Utilities,CC-00006,EMP-000926,Plant-01,Molding,CAPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00927,CC-SLS-927,Sales Cost Center 927,Sales,CC-00007,EMP-000927,Plant-01,Cooling,Mixed,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00928,CC-HR-928,Human Resources Cost Center 928,Human Resources,CC-00008,EMP-000928,Plant-01,Packaging,Mixed,50000,USD,2020-01-01,2025-12-31,Active,
CC-00929,CC-FIN-929,Finance Cost Center 929,Finance,CC-00009,EMP-000929,Plant-01,Utilities,Mixed,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00930,CC-ENG-930,Engineering Cost Center 930,Engineering,CC-00010,EMP-000930,Plant-01,Administration,OPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00931,CC-MNT-931,Maintenance Cost Center 931,Maintenance,CC-00001,EMP-000931,Plant-01,Roasting,CAPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00932,CC-PRD-932,Production Cost Center 932,Production,CC-00002,EMP-000932,Plant-01,Mixing,CAPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00933,CC-QLT-933,Quality Cost Center 933,Quality,CC-00003,EMP-000933,Plant-01,Refining,Mixed,250000,USD,2020-01-01,2025-12-31,Active,
CC-00934,CC-WHS-934,Warehouse Cost Center 934,Warehouse,CC-00004,EMP-000934,Plant-01,Conching,Mixed,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00935,CC-SCM-935,Supply Chain Cost Center 935,Supply Chain,CC-00005,EMP-000935,Plant-01,Tempering,CAPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00936,CC-UTL-936,Utilities Cost Center 936,Utilities,CC-00006,EMP-000936,Plant-01,Molding,CAPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00937,CC-SLS-937,Sales Cost Center 937,Sales,CC-00007,EMP-000937,Plant-01,Cooling,Mixed,500000,USD,2020-01-01,2025-12-31,Active,
CC-00938,CC-HR-938,Human Resources Cost Center 938,Human Resources,CC-00008,EMP-000938,Plant-01,Packaging,OPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00939,CC-FIN-939,Finance Cost Center 939,Finance,CC-00009,EMP-000939,Plant-01,Utilities,OPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00940,CC-ENG-940,Engineering Cost Center 940,Engineering,CC-00010,EMP-000940,Plant-01,Administration,OPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00941,CC-MNT-941,Maintenance Cost Center 941,Maintenance,CC-00001,EMP-000941,Plant-01,Roasting,CAPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00942,CC-PRD-942,Production Cost Center 942,Production,CC-00002,EMP-000942,Plant-01,Mixing,OPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00943,CC-QLT-943,Quality Cost Center 943,Quality,CC-00003,EMP-000943,Plant-01,Refining,CAPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00944,CC-WHS-944,Warehouse Cost Center 944,Warehouse,CC-00004,EMP-000944,Plant-01,Conching,CAPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00945,CC-SCM-945,Supply Chain Cost Center 945,Supply Chain,CC-00005,EMP-000945,Plant-01,Tempering,OPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00946,CC-UTL-946,Utilities Cost Center 946,Utilities,CC-00006,EMP-000946,Plant-01,Molding,OPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00947,CC-SLS-947,Sales Cost Center 947,Sales,CC-00007,EMP-000947,Plant-01,Cooling,Mixed,250000,USD,2020-01-01,2025-12-31,Active,
CC-00948,CC-HR-948,Human Resources Cost Center 948,Human Resources,CC-00008,EMP-000948,Plant-01,Packaging,Mixed,500000,USD,2020-01-01,2025-12-31,Active,
CC-00949,CC-FIN-949,Finance Cost Center 949,Finance,CC-00009,EMP-000949,Plant-01,Utilities,OPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00950,CC-ENG-950,Engineering Cost Center 950,Engineering,CC-00010,EMP-000950,Plant-01,Administration,OPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00951,CC-MNT-951,Maintenance Cost Center 951,Maintenance,CC-00001,EMP-000951,Plant-01,Roasting,OPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00952,CC-PRD-952,Production Cost Center 952,Production,CC-00002,EMP-000952,Plant-01,Mixing,CAPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00953,CC-QLT-953,Quality Cost Center 953,Quality,CC-00003,EMP-000953,Plant-01,Refining,OPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00954,CC-WHS-954,Warehouse Cost Center 954,Warehouse,CC-00004,EMP-000954,Plant-01,Conching,OPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00955,CC-SCM-955,Supply Chain Cost Center 955,Supply Chain,CC-00005,EMP-000955,Plant-01,Tempering,CAPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00956,CC-UTL-956,Utilities Cost Center 956,Utilities,CC-00006,EMP-000956,Plant-01,Molding,OPEX,100000,USD,2020-01-01,2025-12-31,Active,
CC-00957,CC-SLS-957,Sales Cost Center 957,Sales,CC-00007,EMP-000957,Plant-01,Cooling,CAPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00958,CC-HR-958,Human Resources Cost Center 958,Human Resources,CC-00008,EMP-000958,Plant-01,Packaging,Mixed,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00959,CC-FIN-959,Finance Cost Center 959,Finance,CC-00009,EMP-000959,Plant-01,Utilities,OPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00960,CC-ENG-960,Engineering Cost Center 960,Engineering,CC-00010,EMP-000960,Plant-01,Administration,OPEX,50000,USD,2020-01-01,2025-12-31,Active,
CC-00961,CC-MNT-961,Maintenance Cost Center 961,Maintenance,CC-00001,EMP-000961,Plant-01,Roasting,CAPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00962,CC-PRD-962,Production Cost Center 962,Production,CC-00002,EMP-000962,Plant-01,Mixing,Mixed,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00963,CC-QLT-963,Quality Cost Center 963,Quality,CC-00003,EMP-000963,Plant-01,Refining,Mixed,50000,USD,2020-01-01,2025-12-31,Active,
CC-00964,CC-WHS-964,Warehouse Cost Center 964,Warehouse,CC-00004,EMP-000964,Plant-01,Conching,Mixed,500000,USD,2020-01-01,2025-12-31,Active,
CC-00965,CC-SCM-965,Supply Chain Cost Center 965,Supply Chain,CC-00005,EMP-000965,Plant-01,Tempering,CAPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00966,CC-UTL-966,Utilities Cost Center 966,Utilities,CC-00006,EMP-000966,Plant-01,Molding,Mixed,100000,USD,2020-01-01,2025-12-31,Active,
CC-00967,CC-SLS-967,Sales Cost Center 967,Sales,CC-00007,EMP-000967,Plant-01,Cooling,CAPEX,250000,USD,2020-01-01,2025-12-31,Active,
CC-00968,CC-HR-968,Human Resources Cost Center 968,Human Resources,CC-00008,EMP-000968,Plant-01,Packaging,Mixed,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00969,CC-FIN-969,Finance Cost Center 969,Finance,CC-00009,EMP-000969,Plant-01,Utilities,Mixed,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00970,CC-ENG-970,Engineering Cost Center 970,Engineering,CC-00010,EMP-000970,Plant-01,Administration,OPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00971,CC-MNT-971,Maintenance Cost Center 971,Maintenance,CC-00001,EMP-000971,Plant-01,Roasting,CAPEX,2500000,USD,2020-01-01,2025-12-31,Active,
CC-00972,CC-PRD-972,Production Cost Center 972,Production,CC-00002,EMP-000972,Plant-01,Mixing,CAPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00973,CC-QLT-973,Quality Cost Center 973,Quality,CC-00003,EMP-000973,Plant-01,Refining,CAPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00974,CC-WHS-974,Warehouse Cost Center 974,Warehouse,CC-00004,EMP-000974,Plant-01,Conching,OPEX,500000,USD,2020-01-01,2025-12-31,Active,
CC-00975,CC-SCM-975,Supply Chain Cost Center 975,Supply Chain,CC-00005,EMP-000975,Plant-01,Tempering,OPEX,1000000,USD,2020-01-01,2025-12-31,Active,
CC-00976,CC-UTL-976,Utilities Cost Center 976,Utilities,CC-00006,EMP-000976,Plant-01,Molding,Mixed,250000,USD,2020-01-01,2025-12-31,Active,
CC-00977,CC-SLS-977,Sales Cost Center 977,Sales,CC-00007,EMP-000977,Plant-01,Cooling,CAPEX,250000,USD,2020-01-01,2025-12-31,Active,
